1512435612.81 2017-12-04 18:00:12.805440 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=0.44, system=0.09, children_user=0.0, children_system=0.0) pmem(rss=204914688, vms=586104832, shared=4947968, text=888832, lib=0, data=543023104, dirty=0)
1512436010.42 2017-12-04 18:06:50.421390 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1150.34, system=16.54, children_user=0.0, children_system=0.0) pmem(rss=2901585920, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436012.44 2017-12-04 18:06:52.441548 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1158.41, system=16.54, children_user=0.0, children_system=0.0) pmem(rss=2901585920, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436014.47 2017-12-04 18:06:54.466129 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1166.49, system=16.57, children_user=0.0, children_system=0.0) pmem(rss=2901585920, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436016.49 2017-12-04 18:06:56.486036 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1174.52, system=16.62, children_user=0.0, children_system=0.0) pmem(rss=2901585920, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436018.51 2017-12-04 18:06:58.510434 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1182.62, system=16.62, children_user=0.0, children_system=0.0) pmem(rss=2901585920, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436020.54 2017-12-04 18:07:00.535149 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1190.67, system=16.66, children_user=0.0, children_system=0.0) pmem(rss=2901585920, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436022.56 2017-12-04 18:07:02.556209 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1198.72, system=16.7, children_user=0.0, children_system=0.0) pmem(rss=2901585920, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436024.58 2017-12-04 18:07:04.580148 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1206.8, system=16.72, children_user=0.0, children_system=0.0) pmem(rss=2901594112, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436026.6 2017-12-04 18:07:06.601087 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1214.88, system=16.73, children_user=0.0, children_system=0.0) pmem(rss=2901594112, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436028.63 2017-12-04 18:07:08.626169 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1222.95, system=16.76, children_user=0.0, children_system=0.0) pmem(rss=2901594112, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436030.65 2017-12-04 18:07:10.645770 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1231.01, system=16.77, children_user=0.0, children_system=0.0) pmem(rss=2901594112, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436032.67 2017-12-04 18:07:12.670244 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1239.11, system=16.78, children_user=0.0, children_system=0.0) pmem(rss=2901594112, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436034.7 2017-12-04 18:07:14.696044 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1247.18, system=16.81, children_user=0.0, children_system=0.0) pmem(rss=2901594112, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436036.72 2017-12-04 18:07:16.716676 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1255.23, system=16.84, children_user=0.0, children_system=0.0) pmem(rss=2901626880, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436038.74 2017-12-04 18:07:18.741354 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1261.52, system=16.85, children_user=0.0, children_system=0.0) pmem(rss=2905608192, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436040.76 2017-12-04 18:07:20.761638 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1268.85, system=16.93, children_user=0.0, children_system=0.0) pmem(rss=2901626880, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436042.79 2017-12-04 18:07:22.786484 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1276.92, system=16.97, children_user=0.0, children_system=0.0) pmem(rss=2901626880, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436044.81 2017-12-04 18:07:24.812442 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1285.02, system=16.98, children_user=0.0, children_system=0.0) pmem(rss=2901626880, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436046.83 2017-12-04 18:07:26.833350 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1293.06, system=17.01, children_user=0.0, children_system=0.0) pmem(rss=2901626880, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436048.86 2017-12-04 18:07:28.858082 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1301.14, system=17.04, children_user=0.0, children_system=0.0) pmem(rss=2901626880, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436050.88 2017-12-04 18:07:30.877748 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=1309.21, system=17.04, children_user=0.0, children_system=0.0) pmem(rss=2901626880, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
